budget,log_budget,popularity,log_popularity,vote_average,vote_count,log_vote_count,runtime,release_year,release_month,release_quarter,release_dow,genre_count,prod_company_count,cast_size,star_power_count,season_winter,season_spring,season_summer,season_fall,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Adventure,genre_Crime,genre_Science Fiction,genre_Horror,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,pc_Warner_Bros.,pc_Universal_Pictures,pc_Paramount_Pictures,pc_Twentieth_Century_Fox_Film_Corporation,pc_Columbia_Pictures,pc_New_Line_Cinema,pc_Metro-Goldwyn-Mayer_(MGM),pc_Touchstone_Pictures,pc_Walt_Disney_Pictures,pc_Relativity_Media
27220000.0,17.119462591925288,28.060472,3.3693789002676313,6.1,465.0,6.144185634125646,105.0,2013.0,7.0,3.0,3.0,2,9,19,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19400000.0,16.780783675579947,20.746932,3.0794726901138882,7.1,312.0,5.746203190540153,125.0,2006.0,12.0,4.0,5.0,2,10,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000.0,17.11134746100564,7.727035,2.1664256787151284,7.1,157.0,5.062595033026967,150.0,2008.0,9.0,3.0,2.0,5,8,42,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22000000.0,16.906553056777135,45.707835,3.8439119236218047,7.6,1046.0,6.953684210870537,181.0,1990.0,11.0,4.0,4.0,3,2,57,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000.0,16.811242881518265,28.497242,3.3842967674497455,5.4,1584.0,7.368339686311381,92.0,2011.0,5.0,2.0,0.0,1,2,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19000000.0,16.759949589762293,11.47316,2.523579135769147,6.7,141.0,4.955827057601261,113.0,1989.0,9.0,3.0,4.0,3,1,12,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,25.28132,3.268858420665513,6.1,713.0,6.570882962339584,95.0,2004.0,7.0,3.0,5.0,1,4,67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000000.0,16.454567959008102,45.99611,3.850064832327321,7.0,1476.0,7.29776828253138,111.0,1996.0,12.0,4.0,4.0,3,2,19,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,20.392858,3.0630571280070225,5.4,440.0,6.089044875446846,91.0,2001.0,10.0,4.0,4.0,2,4,25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,78.699993,4.378269497966805,8.1,3757.0,8.231642179973411,144.0,1980.0,5.0,2.0,3.0,2,3,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,76.603233,4.351609088692455,8.0,6079.0,8.712759974960212,116.0,1985.0,7.0,3.0,2.0,4,3,51,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,13.664614,2.6854373809101455,5.5,209.0,5.3471075307174685,93.0,1999.0,10.0,4.0,4.0,3,2,15,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,2.242809,1.1764399295068655,6.0,40.0,3.713572066704308,113.0,2009.0,9.0,3.0,4.0,2,1,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000.0,17.11134746100564,1.224105,0.7993545875040895,3.9,8.0,2.1972245773362196,90.0,2016.0,7.0,3.0,4.0,2,1,16,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,27.494037,3.349694837313183,5.9,583.0,6.369900982828227,101.0,2010.0,5.0,2.0,1.0,3,3,20,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,18.47518,2.9691408343328414,5.3,404.0,6.003887067106539,95.0,2003.0,1.0,1.0,3.0,1,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19100000.0,16.765198945372877,10.559414,2.447500169917824,6.5,208.0,5.342334251964811,109.0,2011.0,2.0,1.0,4.0,5,3,18,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.916351,1.0703331772728502,4.6,8.0,2.1972245773362196,85.0,2000.0,7.0,3.0,2.0,4,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000.0,16.811242881518265,28.867568,3.3967732094288396,6.2,633.0,6.452048954437226,101.0,2010.0,2.0,1.0,4.0,3,4,39,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,16.52356082573315,118.968562,4.787229725125084,8.3,3840.0,8.253488028345904,125.0,2001.0,7.0,3.0,4.0,4,1,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.376967,1.4763560187697817,5.9,43.0,3.784189633918261,110.0,2013.0,12.0,4.0,3.0,2,3,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000.0,17.034386422832473,7.436491,2.1325664638625845,6.5,108.0,4.6913478822291435,132.0,1984.0,5.0,2.0,4.0,3,1,28,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,57.84156,4.074848407958263,7.4,1486.0,7.304515946460155,131.0,2013.0,11.0,4.0,4.0,1,3,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,17.952817,2.941952574834034,6.0,342.0,5.8377304471659395,109.0,2008.0,10.0,4.0,3.0,3,3,11,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,21.959742,3.133742334454433,6.4,465.0,6.144185634125646,100.0,2010.0,1.0,1.0,4.0,2,5,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,4.229942,1.6544001881491819,6.0,33.0,3.5263605246161616,188.0,1964.0,3.0,1.0,1.0,2,2,26,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19000000.0,16.759949589762293,11.766564,2.5468295657106985,6.2,208.0,5.342334251964811,97.0,2011.0,3.0,1.0,4.0,3,4,28,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,2.366251,1.2137996622100962,5.8,40.0,3.713572066704308,121.0,2012.0,9.0,3.0,4.0,1,3,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,0.068228,0.06600120089978634,5.6,5.0,1.791759469228055,93.0,1993.0,11.0,4.0,2.0,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,5.380733,1.853282981039447,6.1,12.0,2.5649493574615367,116.0,1996.0,8.0,3.0,4.0,4,3,8,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.625989,1.8909996437495527,6.8,69.0,4.248495242049359,110.0,2016.0,7.0,3.0,4.0,1,1,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000.0,16.759949589762293,30.205943,3.440608557445509,6.0,588.0,6.3784261836515865,90.0,2005.0,4.0,2.0,4.0,3,4,18,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19000000.0,16.759949589762293,26.441669,3.312062624623164,7.3,638.0,6.459904454377535,114.0,2002.0,12.0,4.0,4.0,3,6,25,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,16.52356082573315,15.262492,2.7888613519092176,6.0,381.0,5.945420608606575,93.0,2005.0,6.0,2.0,4.0,1,4,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,1.583918,0.9493068516706994,5.8,11.0,2.4849066497880004,107.0,2013.0,3.0,1.0,6.0,1,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18500000.0,16.733281344102608,44.511363,3.817962031041731,7.2,1301.0,7.171656822768514,118.0,1998.0,5.0,2.0,4.0,3,5,28,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18500000.0,16.733281344102608,16.665841,2.871632887942802,6.0,518.0,6.251903883165888,100.0,2009.0,9.0,3.0,6.0,3,7,23,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,36.471231,3.623573465214976,6.2,2713.0,7.906178840394815,96.0,2014.0,5.0,2.0,3.0,1,3,51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23000000.0,16.951004817371683,85.30318,4.457866445614443,6.6,2472.0,7.813187267521416,101.0,1994.0,7.0,3.0,4.0,4,2,16,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18000000.0,16.705882371415992,20.716023,3.0780503751695547,6.9,993.0,6.901737206656574,104.0,1988.0,6.0,2.0,4.0,5,3,15,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18000000.0,16.705882371415992,29.487784,3.4173260787918047,6.5,1579.0,7.365180126021013,82.0,2006.0,11.0,4.0,2.0,1,2,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18000000.0,16.705882371415992,25.43954,3.2748606169501437,6.1,882.0,6.78332520060396,96.0,2001.0,7.0,3.0,4.0,1,2,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18000000.0,16.705882371415992,15.314027,2.7920252898972473,6.4,434.0,6.075346031088684,105.0,1984.0,5.0,2.0,3.0,4,1,18,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19000000.0,16.759949589762293,32.602868,3.514611420469302,6.3,659.0,6.492239835020471,122.0,2005.0,9.0,3.0,4.0,4,3,19,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000.0,16.648723960844016,9.832326,2.3825348117288603,5.5,308.0,5.733341276897746,88.0,1999.0,12.0,4.0,4.0,1,3,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16000000.0,16.588099342704055,33.452469,3.5395806639771927,3.7,392.0,5.973809611869261,110.0,2014.0,10.0,4.0,4.0,3,1,27,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,14.190837,2.720692417130436,6.2,249.0,5.521460917862246,103.0,2005.0,12.0,4.0,2.0,3,1,10,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,6.501815,2.015144991264988,5.6,74.0,4.31748811353631,106.0,2004.0,1.0,1.0,1.0,2,1,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23000000.0,16.951004817371683,26.58873,3.317407355999014,6.5,656.0,6.48768401848461,91.0,2003.0,11.0,4.0,2.0,3,3,19,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16500000.0,16.61887099947687,36.15716,3.615156484760201,6.5,1013.0,6.921658184151129,94.0,1997.0,5.0,2.0,4.0,3,3,27,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18000000.0,16.705882371415992,16.027955,2.834856405256283,5.5,322.0,5.777652323222656,94.0,2016.0,3.0,1.0,2.0,3,4,38,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21000000.0,16.860033043306743,14.329891,2.729804582617088,6.3,238.0,5.476463551931511,99.0,2011.0,3.0,1.0,4.0,2,2,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,50.009408,3.9320100862999543,7.3,2093.0,7.646831391430482,107.0,1987.0,6.0,2.0,3.0,4,6,11,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18000000.0,16.705882371415992,31.82675,3.491243731791381,7.8,1076.0,6.981934677156389,160.0,1984.0,10.0,4.0,4.0,3,1,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0.0,0.0,9.642041,2.364812288826031,4.8,167.0,5.123963979403259,88.0,2008.0,4.0,2.0,3.0,2,1,23,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000.0,16.648723960844016,36.423717,3.622304647820927,6.9,2320.0,7.749753406274437,97.0,2004.0,4.0,2.0,4.0,1,3,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,12.309718,2.5884944451051854,6.4,172.0,5.153291594497779,113.0,2003.0,4.0,2.0,2.0,3,4,18,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19800000.0,16.801192546169812,11.693272,2.541072089310608,6.8,246.0,5.5093883366279774,137.0,2001.0,11.0,4.0,2.0,3,1,30,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,12.243887,2.583536087483092,5.9,136.0,4.919980925828125,103.0,1986.0,10.0,4.0,6.0,4,2,17,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,89.811154,4.508782119472551,7.4,4535.0,8.419800845407588,119.0,2014.0,8.0,3.0,2.0,2,5,50,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,34.694216,3.57498865885273,7.0,1098.0,7.002155954403621,98.0,2013.0,7.0,3.0,3.0,2,1,16,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,16.52356082573315,17.50138,2.9178453238968354,6.9,367.0,5.908082938168931,111.0,2006.0,4.0,2.0,4.0,5,4,24,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,18.492655,2.970037727946327,6.0,303.0,5.717027701406222,94.0,2003.0,11.0,4.0,0.0,3,3,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,11.238522,2.5045885181591276,4.9,147.0,4.997212273764115,81.0,1996.0,5.0,2.0,4.0,2,1,38,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000.0,13.815511557963774,14.518598,2.74203917562307,6.4,311.0,5.7430031878094825,89.0,1980.0,2.0,1.0,4.0,1,3,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,19.234672,3.0073975686585235,6.9,342.0,5.8377304471659395,106.0,2011.0,4.0,2.0,4.0,2,5,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,4.504377,1.7055435939248582,6.7,72.0,4.290459441148391,121.0,1970.0,6.0,2.0,2.0,3,2,20,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,10.529143,2.4448780036781006,5.6,225.0,5.420534999272286,86.0,2009.0,4.0,2.0,4.0,3,2,24,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,18.379124,2.964196404202623,5.8,383.0,5.950642552587727,103.0,1984.0,6.0,2.0,4.0,3,1,11,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,35.524457,3.597982090996481,7.7,938.0,6.844815479208263,129.0,1980.0,11.0,4.0,4.0,1,1,47,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,13.472365,2.672240968891586,5.6,180.0,5.198497031265826,109.0,2009.0,9.0,3.0,4.0,2,6,16,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18000000.0,16.705882371415992,8.321586,2.2323327858937625,6.7,167.0,5.123963979403259,109.0,1985.0,12.0,4.0,2.0,7,2,7,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,7.668063,2.159645351760298,5.5,135.0,4.912654885736052,107.0,2009.0,1.0,1.0,3.0,4,3,8,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18000000.0,16.705882371415992,52.464877,3.979024933635507,7.0,2606.0,7.865955413933502,94.0,2010.0,11.0,4.0,4.0,3,7,29,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,11.423533,2.5195924966016063,6.4,155.0,5.049856007249537,94.0,2000.0,5.0,2.0,4.0,3,1,21,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,6.961736,2.0746470665302876,6.8,90.0,4.51085950651685,115.0,2000.0,5.0,2.0,4.0,2,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17000000.0,16.648723960844016,9.191187,2.321523327202296,5.4,167.0,5.123963979403259,107.0,2015.0,11.0,4.0,3.0,2,3,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,4.492859,1.703448884997713,4.9,76.0,4.343805421853684,92.0,2004.0,2.0,1.0,4.0,3,5,34,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,5.706767,1.9031170166900941,7.2,120.0,4.795790545596741,125.0,2001.0,10.0,4.0,3.0,1,1,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000.0,17.216707972959764,53.670525,4.001324715933782,6.8,1573.0,7.3613754289773485,122.0,2015.0,10.0,4.0,4.0,2,6,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,14.15192,2.7181272565987387,5.1,197.0,5.288267030694535,102.0,2009.0,7.0,3.0,4.0,2,5,17,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,13.462544,2.6715621348660745,5.9,319.0,5.768320995793772,87.0,2009.0,9.0,3.0,4.0,3,1,16,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,11.725805,2.543631821732335,3.7,14.0,2.70805020110221,98.0,1981.0,8.0,3.0,3.0,4,1,14,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000.0,16.860033043306743,7.047975,2.08542050699073,6.2,92.0,4.532599493153256,109.0,2001.0,2.0,1.0,6.0,2,2,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18000000.0,16.705882371415992,13.628601,2.682978585032426,7.3,236.0,5.4680601411351315,108.0,1981.0,7.0,3.0,4.0,3,1,17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,16.520516,2.8633725371293366,4.9,246.0,5.5093883366279774,90.0,2013.0,8.0,3.0,3.0,2,10,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,14.916264,2.7673414795092994,6.9,176.0,5.176149732573829,112.0,1997.0,9.0,3.0,5.0,1,3,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,9.633711,2.3640292377333463,5.7,164.0,5.10594547390058,94.0,2014.0,7.0,3.0,6.0,3,3,33,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.455018,1.4940311013186507,5.6,56.0,4.04305126783455,105.0,1989.0,3.0,1.0,2.0,3,2,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,1.946634,1.0806635019471418,6.4,23.0,3.1780538303479458,104.0,2004.0,9.0,3.0,4.0,3,1,18,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000.0,16.648723960844016,12.313143,2.5887517427726974,5.8,177.0,5.181783550292085,117.0,1986.0,2.0,1.0,4.0,2,5,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18000000.0,16.705882371415992,3.258422,1.4488986691226935,6.5,67.0,4.219507705176107,108.0,1981.0,6.0,2.0,4.0,1,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,3.659292,1.538863505264349,6.7,55.0,4.02535169073515,112.0,2009.0,9.0,3.0,4.0,2,2,10,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,24.548633,3.2405838122829596,7.3,630.0,6.447305862541213,127.0,1994.0,9.0,3.0,1.0,3,1,68,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18000000.0,16.705882371415992,17.683563,2.9276441533704025,6.7,299.0,5.703782474656201,111.0,2013.0,12.0,4.0,4.0,1,3,19,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,10.1449,2.4109819941641097,6.5,158.0,5.0689042022202315,120.0,2007.0,9.0,3.0,3.0,1,5,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,31.887978,3.4931071806583556,6.9,836.0,6.729824070489475,114.0,2008.0,9.0,3.0,3.0,3,4,17,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,1.110179,0.7467727780129871,3.5,15.0,2.772588722239781,99.0,1982.0,6.0,2.0,4.0,3,2,13,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,9.814785,2.3809141794108375,7.3,117.0,4.770684624465665,242.0,1996.0,12.0,4.0,2.0,1,2,29,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000.0,17.034386422832473,1.876811,1.056682388980846,6.8,28.0,3.367295829986474,117.0,2009.0,10.0,4.0,3.0,2,1,13,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,32.717853,3.518027459694919,6.2,694.0,6.543911845564792,112.0,2016.0,2.0,1.0,3.0,3,3,36,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,8.945081,2.297078057069147,6.2,149.0,5.0106352940962555,108.0,2003.0,8.0,3.0,2.0,2,4,23,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,16.705882371415992,13.916583,2.702473547098477,6.7,273.0,5.6131281063880705,116.0,2013.0,12.0,4.0,3.0,2,6,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15238800.0,16.539355430587086,17.94739,2.9416661911719557,7.2,255.0,5.545177444479562,144.0,2009.0,5.0,2.0,3.0,3,4,84,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,2.525569,1.2600418416773937,5.3,11.0,2.4849066497880004,90.0,2016.0,5.0,2.0,1.0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
